emp_no,dept_no,from_date,to_date
103384,d002,12-11-1989,01-01-9999
103392,d002,23-12-1993,01-01-9999
103402,d002,09-11-1987,01-01-9999
103412,d002,22-02-1990,01-01-9999
103429,d002,01-04-1998,01-01-9999
103451,d002,20-04-2000,01-01-9999
103454,d002,10-05-1985,01-01-9999
103460,d002,25-10-1987,01-01-9999
103495,d002,15-03-1992,01-01-9999
103536,d002,25-02-1995,09-08-2001
103537,d002,18-11-1992,01-01-9999
103543,d002,16-08-1996,01-01-9999
103573,d002,03-12-1987,01-01-9999
103578,d002,19-09-1989,01-01-9999
103588,d002,19-07-1990,01-01-9999
103608,d002,17-08-1994,01-01-9999
103614,d002,18-08-1995,01-01-9999
103620,d002,23-11-1997,01-01-9999
103631,d002,04-08-1995,01-01-9999
103632,d002,08-08-1991,10-02-1992
103633,d002,27-11-1992,01-01-9999
103670,d002,03-02-1992,01-01-9999
103683,d002,27-10-1992,17-05-1995
103703,d002,26-10-1993,01-01-9999
103712,d002,18-06-1999,01-01-9999
103717,d002,17-04-1999,01-01-9999
103727,d002,14-04-1990,01-01-9999
103747,d002,20-12-1991,01-01-9999
103771,d002,04-11-2000,01-01-9999
103785,d002,09-08-1999,01-01-9999
103790,d002,13-02-1994,01-01-9999
103794,d002,16-05-1999,30-03-2002
103815,d002,20-05-1990,01-01-9999
103842,d002,08-04-1997,01-01-9999
103843,d002,16-08-1994,03-11-1994
103850,d002,07-03-1999,01-01-9999
103878,d002,24-07-1995,01-01-9999
103883,d002,13-04-1988,05-11-1996
103910,d002,24-03-1994,01-01-9999
103941,d002,31-07-1998,01-01-9999
103942,d002,13-11-1992,10-10-1993
103965,d002,20-05-1986,16-10-2000
103967,d002,24-07-1992,01-01-9999
103977,d002,15-10-1999,01-01-9999
104036,d002,16-09-1992,01-01-9999
104040,d002,01-10-1989,01-01-9999
104075,d002,22-11-1990,01-01-9999
104076,d002,22-09-1986,01-01-9999
104078,d002,12-05-1988,01-01-9999
104124,d002,02-04-1997,01-01-9999
104149,d002,23-06-1998,01-01-9999
104156,d002,05-09-1989,01-01-9999
104161,d002,07-11-1997,01-01-9999
104183,d002,06-07-1996,01-01-9999
104199,d002,13-04-1990,23-08-1999
104204,d002,03-01-1995,01-01-9999
104206,d002,15-09-1992,19-04-1994
104220,d002,27-12-1999,01-01-9999
104288,d002,07-11-1992,01-01-9999
104299,d002,21-07-1990,09-10-1994
104311,d002,27-12-1993,01-01-9999
104314,d002,12-11-1986,13-02-1999
104339,d002,13-06-1985,01-01-9999
104356,d002,09-07-1991,01-01-9999
104365,d002,31-10-1999,01-01-9999
104397,d002,24-10-1986,01-01-9999
104411,d002,09-01-2000,01-01-9999
104413,d002,17-01-1993,20-04-1993
104414,d002,11-01-1996,01-01-9999
104415,d002,26-11-1989,19-05-2002
104423,d002,24-04-1995,01-01-9999
104426,d002,20-07-1995,30-08-1995
104436,d002,22-10-1992,01-01-9999
104438,d002,08-02-1991,01-01-9999
104462,d002,19-11-1987,01-01-9999
104484,d002,05-07-1988,01-01-9999
104493,d002,05-04-1990,01-01-9999
104507,d002,04-05-1996,01-01-9999
104522,d002,09-07-1994,01-01-9999
104533,d002,21-08-1994,01-01-9999
104556,d002,18-09-1988,01-01-9999
104575,d002,15-06-1996,01-01-9999
104576,d002,07-04-1990,01-01-9999
104599,d002,04-09-1990,01-01-9999
104607,d002,04-10-1989,01-01-9999
104608,d002,17-02-1985,01-01-9999
104619,d002,14-08-1989,01-01-9999
104637,d002,04-02-1988,01-01-9999
104647,d002,13-11-1991,01-01-9999
104678,d002,24-10-1999,01-01-9999
104725,d002,17-08-1992,01-01-9999
104741,d002,06-10-1989,01-01-9999
104762,d002,30-10-1990,01-01-9999
104768,d002,26-03-1996,01-01-9999
104778,d002,03-04-1997,03-11-1999
104783,d002,08-11-1988,01-01-9999
104789,d002,14-03-1988,14-07-1994
104828,d002,27-03-1993,01-01-9999
104835,d002,13-04-1989,01-01-9999
104837,d002,19-03-1988,01-01-9999
104842,d002,11-08-1988,01-01-9999
104845,d002,17-06-1992,01-01-9999
104863,d002,14-08-1989,01-01-9999
104886,d002,15-11-1990,01-01-9999
104913,d002,29-06-1995,01-01-9999
104929,d002,17-05-1985,01-01-9999
104934,d002,19-07-1999,11-03-2000
104951,d002,07-03-1994,01-01-9999
104996,d002,16-11-1992,01-01-9999
105011,d002,09-07-1986,27-01-1990
105018,d002,30-01-1987,23-01-1989
105022,d002,04-05-1988,01-01-9999
105035,d002,21-07-1988,01-01-9999
105064,d002,27-08-1987,01-01-9999
105066,d002,20-10-1999,01-01-9999
105087,d002,01-03-1998,01-01-9999
105091,d002,19-03-1999,01-01-9999
105111,d002,10-07-1990,01-01-9999
105156,d002,19-01-1996,01-01-9999
105162,d002,01-03-1987,01-01-9999
105168,d002,30-12-1991,01-01-9999
105173,d002,01-02-1988,22-06-1995
105184,d002,31-07-1988,01-01-9999
105190,d002,23-07-1985,01-01-9999
105212,d002,25-01-1997,01-01-9999
105230,d002,02-02-1997,01-01-9999
105277,d002,28-01-1999,02-02-2002
105284,d002,23-01-1999,01-01-9999
105286,d002,25-02-1996,01-01-9999
105311,d002,10-10-1996,01-01-9999
105312,d002,04-11-1990,01-01-9999
105318,d002,15-10-1993,01-01-9999
105358,d002,06-05-1998,01-01-9999
105362,d002,04-08-1990,09-02-1994
105371,d002,15-09-1994,01-01-9999
105389,d002,20-11-1996,02-07-2000
105404,d002,26-03-1993,01-01-9999
105413,d002,05-05-1991,01-01-9999
105423,d002,04-11-1991,01-01-9999
105457,d002,09-05-1989,29-12-1998
105458,d002,11-07-1988,01-01-9999
105478,d002,13-07-1997,01-01-9999
105491,d002,22-08-1996,01-01-9999
105493,d002,14-03-1993,01-01-9999
105499,d002,26-05-1998,01-01-9999
105500,d002,30-03-1991,01-01-9999
105524,d002,23-02-1997,01-01-9999
105526,d002,18-11-1988,01-01-9999
105535,d002,26-03-1986,01-01-9999
105539,d002,19-03-1993,27-12-1998
105571,d002,22-07-1987,01-01-9999
105586,d002,24-11-1995,01-01-9999
105594,d002,12-12-1997,25-12-1999
105605,d002,25-04-1995,01-01-9999
105646,d002,20-06-1994,01-01-9999
105648,d002,09-04-1998,01-01-9999
105661,d002,22-03-1985,17-06-1985
105683,d002,21-09-1991,30-08-2000
105709,d002,09-08-1994,01-01-9999
105721,d002,12-04-1991,01-01-9999
105745,d002,02-06-1993,01-01-9999
105756,d002,03-05-1991,26-08-1996
105758,d002,11-08-1995,01-01-9999
105761,d002,30-04-1998,28-06-1999
105819,d002,11-11-1992,01-01-9999
105824,d002,05-05-1994,01-01-9999
105828,d002,06-03-1989,01-01-9999
105844,d002,23-08-1993,01-01-9999
105848,d002,21-04-1993,01-01-9999
105865,d002,01-02-1996,01-01-9999
105909,d002,18-01-2000,30-06-2002
105914,d002,24-05-1995,01-01-9999
105939,d002,20-01-1989,30-09-1996
105960,d002,05-10-1999,01-01-9999
105963,d002,09-12-1991,21-10-1997
105986,d002,16-06-1993,01-01-9999
105997,d002,13-05-1990,10-11-1993
106009,d002,20-01-1998,27-01-2000
106017,d002,29-03-1997,01-01-9999
106024,d002,28-04-1999,19-06-2000
106027,d002,20-03-1998,01-01-9999
106052,d002,30-09-1999,01-01-9999
106091,d002,12-04-1988,01-01-9999
106135,d002,18-08-1988,01-01-9999
106183,d002,21-07-1999,15-03-2000
106198,d002,20-09-1988,01-01-9999
106231,d002,21-10-1992,01-01-9999
106235,d002,19-08-1987,01-01-9999
106259,d002,26-06-1993,02-02-2001
106263,d002,13-12-1985,01-01-9999
106313,d002,10-07-1990,01-01-9999
106322,d002,26-12-1991,01-01-9999
106337,d002,04-04-1992,01-01-9999
106339,d002,15-02-1998,01-01-9999
106352,d002,27-03-1988,01-01-9999
106361,d002,10-10-1998,01-01-9999
106434,d002,06-05-1989,01-01-9999
106443,d002,07-09-1998,01-01-9999
106493,d002,14-07-1991,01-01-9999
106554,d002,06-12-1999,01-01-9999
106556,d002,10-03-1993,01-01-9999
106586,d002,25-12-1989,01-01-9999
106642,d002,27-09-1996,01-01-9999
106699,d002,23-12-1986,01-01-9999
106705,d002,18-10-1992,01-01-9999
106723,d002,05-03-1995,27-01-1999
106726,d002,26-08-1996,07-08-2000
106756,d002,16-10-1998,01-01-9999
106764,d002,12-03-1986,01-01-9999
106782,d002,25-02-1994,01-01-9999
106796,d002,14-12-1989,01-01-9999
106831,d002,09-01-1996,01-01-9999
106854,d002,27-12-1992,07-06-1997
106902,d002,03-03-1998,01-01-9999
106905,d002,29-07-1997,01-01-9999
106911,d002,13-08-1995,03-05-2002
106923,d002,23-10-1997,01-01-9999
106933,d002,09-11-1991,01-01-9999
106950,d002,30-05-1993,01-01-9999
106952,d002,03-01-1992,01-01-9999
106955,d002,24-02-1995,01-01-9999
106970,d002,15-11-1986,01-01-9999
107008,d002,03-04-1985,01-01-9999
107013,d002,20-02-1991,01-01-9999
107045,d002,08-10-1998,01-01-9999
107080,d002,04-07-1998,10-09-2000
107095,d002,28-09-1995,01-01-9999
107103,d002,27-07-1989,01-01-9999
107104,d002,25-04-1992,01-01-9999
107108,d002,03-12-1990,25-05-1999
107123,d002,08-05-1999,12-03-2000
107129,d002,17-10-1994,01-01-9999
107151,d002,18-08-1989,01-01-9999
107245,d002,05-05-1996,01-01-9999
107284,d002,18-10-1988,01-01-9999
107344,d002,03-12-1989,08-11-1995
107350,d002,14-03-1991,01-01-9999
107351,d002,11-07-1994,01-01-9999
107365,d002,24-12-1994,01-01-9999
107367,d002,04-03-1992,26-05-1992
107385,d002,22-04-1990,09-12-2000
107435,d002,24-01-2001,01-01-9999
107449,d002,26-04-1995,01-01-9999
107460,d002,17-11-1987,01-01-9999
107514,d002,20-08-1992,01-01-9999
107596,d002,13-06-1991,01-01-9999
107656,d002,03-12-1999,01-01-9999
107661,d002,06-10-1995,01-01-9999
107674,d002,28-09-1986,01-01-9999
107723,d002,08-02-1985,04-02-1999
107729,d002,09-11-1998,01-01-9999
107739,d002,16-04-1990,29-09-2000
107748,d002,13-04-1987,01-01-9999
107763,d002,27-08-1986,31-05-1990
107841,d002,30-05-1994,01-01-9999
107847,d002,26-06-1991,01-01-9999
107916,d002,13-04-1990,12-03-1997
107923,d002,26-11-1991,01-01-9999
107932,d002,06-11-1997,04-10-1999
107940,d002,02-11-1987,01-01-9999
107959,d002,30-01-1990,01-01-9999
107986,d002,20-02-2002,01-01-9999
107990,d002,10-05-1988,01-01-9999
108041,d002,23-12-1991,01-01-9999
108043,d002,03-07-1989,01-01-9999
108048,d002,07-03-1999,01-01-9999
108051,d002,03-06-1994,01-01-9999
108061,d002,20-09-1990,01-01-9999
108062,d002,24-06-1997,01-01-9999
108125,d002,21-10-1993,01-01-9999
108145,d002,16-01-1995,31-03-2002
108154,d002,31-08-1998,22-12-2001
108197,d002,26-12-1996,01-01-9999
108205,d002,22-09-1991,01-01-9999
108248,d002,03-01-1996,01-01-9999
108284,d002,15-08-1995,01-01-9999
108291,d002,21-06-1999,01-01-9999
108344,d002,29-09-1995,24-03-1998
108379,d002,24-08-1992,01-01-9999
108391,d002,16-10-1986,01-01-9999
108405,d002,11-02-1996,01-01-9999
108439,d002,08-05-1995,01-01-9999
108446,d002,08-04-1995,01-01-9999
108447,d002,26-05-1999,01-01-9999
108459,d002,31-08-1994,01-01-9999
108477,d002,19-03-1986,06-04-1987
108493,d002,03-05-1995,01-01-9999
108533,d002,26-04-1999,01-01-9999
108581,d002,09-07-1986,01-01-9999
108592,d002,07-06-1993,01-01-9999
108606,d002,28-07-1995,01-01-9999
108632,d002,29-01-1994,16-10-1997
108637,d002,04-07-1992,01-01-9999
108654,d002,21-06-1994,01-01-9999
108656,d002,08-10-1997,14-08-2001
108675,d002,13-02-1999,01-01-9999
108696,d002,17-03-1985,09-01-1999
108710,d002,21-03-1995,01-01-9999
108739,d002,03-01-1986,01-01-9999
108740,d002,09-10-1988,01-01-9999
108759,d002,30-03-1989,01-01-9999
108785,d002,26-01-1994,01-01-9999
108789,d002,01-10-1993,01-01-9999
108796,d002,08-04-1997,01-01-9999
108804,d002,06-02-1987,30-05-2001
108847,d002,07-03-1988,01-01-9999
108878,d002,23-10-1999,01-01-9999
108897,d002,05-01-1992,24-10-2001
108907,d002,27-11-1994,01-01-9999
108952,d002,06-10-1991,08-01-1998
108971,d002,17-06-1987,01-01-9999
108980,d002,10-11-1990,01-01-9999
108987,d002,07-02-1996,01-01-9999
108993,d002,07-04-1985,01-01-9999
109011,d002,18-03-1988,01-01-9999
109048,d002,13-10-1988,01-01-9999
109050,d002,28-05-1988,29-11-1992
109055,d002,23-11-1989,01-01-9999
109074,d002,11-10-1999,01-01-9999
109084,d002,24-11-1987,01-01-9999
109097,d002,06-02-1995,01-01-9999
109146,d002,06-04-1986,01-01-9999
109157,d002,24-07-1986,26-09-1991
109173,d002,03-12-1992,04-01-2002
109179,d002,09-02-1985,01-01-9999
109180,d002,08-02-1987,01-01-9999
109202,d002,16-09-1996,01-01-9999
109207,d002,14-03-1993,01-01-9999
109218,d002,30-12-1993,01-01-9999
109235,d002,23-08-1989,01-01-9999
109259,d002,21-03-1997,21-07-1999
109278,d002,22-03-1988,01-01-9999
109317,d002,02-02-1994,01-01-9999
109344,d002,07-05-1986,17-02-2001
109354,d002,26-07-1999,01-01-9999
109387,d002,13-09-1992,01-01-9999
109409,d002,13-10-1999,01-01-9999
109425,d002,09-12-1989,01-01-9999
109429,d002,02-05-1989,15-01-1997
109431,d002,31-03-1986,01-01-9999
109449,d002,01-03-1988,01-04-1999
109455,d002,10-09-1995,01-01-9999
109472,d002,16-10-1995,29-07-1999
109485,d002,11-04-1995,07-04-2001
109489,d002,11-04-1987,01-01-9999
109553,d002,16-09-1985,11-05-1988
109558,d002,30-12-1990,01-01-9999
109559,d002,04-01-1997,01-01-9999
109594,d002,01-08-1987,01-01-9999
109598,d002,05-07-1988,01-01-9999
109674,d002,24-05-1989,17-01-1998
109766,d002,01-08-1995,01-01-9999
109797,d002,13-11-1995,01-01-9999
109821,d002,20-10-1995,01-01-9999
109825,d002,16-10-1986,12-08-1994
109831,d002,01-07-1990,01-01-9999
109859,d002,20-04-1999,01-01-9999
109919,d002,19-06-1989,01-01-9999
109932,d002,08-05-1998,01-01-9999
109936,d002,18-07-2000,01-01-9999
109941,d002,04-01-1996,01-01-9999
109957,d002,03-06-1996,01-01-9999
109967,d002,08-09-1985,13-10-2000
109998,d002,30-06-1997,01-01-9999
110085,d002,01-01-1985,01-01-9999
110114,d002,14-01-1985,01-01-9999
200035,d002,04-03-2002,01-01-9999
200071,d002,30-06-1987,01-01-9999
200074,d002,06-07-1987,01-01-9999
200104,d002,15-09-2001,01-01-9999
200150,d002,29-02-1992,18-01-1997
200152,d002,07-04-1999,01-01-9999
200179,d002,29-10-1992,01-01-9999
200219,d002,01-12-1999,23-09-2000
200250,d002,14-02-1989,01-01-9999
200262,d002,17-02-1996,01-01-9999
200266,d002,25-11-1996,01-01-9999
200271,d002,28-09-1996,01-01-9999
200278,d002,02-10-1993,26-03-1996
200280,d002,06-08-1994,01-01-9999
200301,d002,15-10-1988,01-01-9999
200304,d002,01-03-1998,01-01-9999
200384,d002,14-06-1997,01-01-9999
200419,d002,02-01-1989,03-12-1991
200426,d002,08-02-1995,01-01-9999
200450,d002,30-09-1985,01-01-9999
200481,d002,20-12-1985,01-01-9999
200538,d002,13-11-1991,01-01-9999
200547,d002,29-12-1993,23-05-2002
200600,d002,22-12-1990,01-01-9999
200615,d002,14-12-2000,01-01-9999
200619,d002,22-08-1988,01-01-9999
200709,d002,30-01-1997,01-01-9999
200726,d002,10-08-1985,01-01-9999
200739,d002,03-03-1996,01-01-9999
200763,d002,13-07-1999,01-01-9999
200782,d002,06-05-1989,01-01-9999
200801,d002,27-06-1988,01-01-9999
200802,d002,26-12-1998,10-05-1999
200815,d002,28-03-1989,01-01-9999
200833,d002,01-04-1999,15-10-1999
200838,d002,03-04-1999,01-01-9999
200860,d002,17-04-1999,01-01-9999
200863,d002,13-03-1987,13-10-1993
200897,d002,01-02-1997,01-01-9999
200902,d002,16-05-1991,13-07-1995
200909,d002,17-05-1986,01-01-9999
200913,d002,01-12-1995,01-01-9999
200938,d002,11-08-1990,01-01-9999
200955,d002,02-01-1997,24-02-1997
200957,d002,15-03-1999,01-01-9999
200965,d002,10-05-1998,01-01-9999
200993,d002,27-09-1990,01-01-9999
200995,d002,04-11-1987,29-07-1988
200998,d002,06-04-1992,17-02-1996
201004,d002,24-08-1985,01-01-9999
201006,d002,01-11-1991,01-01-9999
201011,d002,17-10-1988,10-03-1989
201015,d002,19-05-2000,01-01-9999
201051,d002,17-04-1989,01-01-9999
201062,d002,20-06-1998,29-07-1999
201132,d002,24-02-1985,01-01-9999
201165,d002,20-02-1989,19-05-1995
201168,d002,10-02-1992,25-06-1995
201169,d002,31-08-1999,01-01-9999
201175,d002,06-05-1989,01-01-9999
201176,d002,24-02-1988,01-01-9999
201181,d002,05-02-1986,01-01-9999
201188,d002,23-11-1998,01-10-2001
201209,d002,27-03-1993,01-01-9999
201227,d002,05-11-1999,01-01-9999
201239,d002,01-08-1992,01-01-9999
201248,d002,12-02-1994,01-01-9999
201265,d002,19-07-1991,15-01-1996
201268,d002,15-02-1994,01-01-9999
201283,d002,29-07-1991,01-01-9999
201295,d002,10-04-1988,01-01-9999
201298,d002,01-03-1991,10-03-1993
201308,d002,25-06-1998,01-01-9999
201310,d002,29-06-1998,01-01-9999
201331,d002,25-09-1985,01-01-9999
201334,d002,06-10-1997,01-01-9999
201350,d002,30-06-1985,01-01-9999
201353,d002,29-01-1993,01-01-9999
201391,d002,28-02-1996,01-01-9999
201394,d002,15-04-1994,01-01-9999
201418,d002,29-01-1989,01-01-9999
201433,d002,08-11-1989,01-01-9999
201469,d002,24-04-1988,01-01-9999
201502,d002,21-02-1989,01-01-9999
201531,d002,11-12-1991,01-01-9999
201548,d002,14-03-1993,09-07-1995
201549,d002,15-09-1996,26-04-2000
201554,d002,14-03-1988,01-01-9999
201556,d002,22-11-1989,01-01-9999
201571,d002,11-01-1993,17-05-2002
201581,d002,12-11-1997,01-01-9999
201621,d002,09-02-1985,01-01-9999
201624,d002,09-05-1988,22-02-2000
201633,d002,15-06-1995,01-01-9999
201672,d002,29-07-1987,04-03-1994
201682,d002,25-02-1992,01-01-9999
201692,d002,10-07-1999,01-01-9999
201709,d002,25-02-1988,01-01-9999
201710,d002,04-06-1986,01-01-9999
201726,d002,31-08-1997,01-01-9999
201746,d002,06-05-1985,01-01-9999
201753,d002,08-09-1985,19-06-1994
201754,d002,13-11-1986,01-01-9999
201762,d002,19-01-1999,01-01-9999
201763,d002,12-10-1994,01-01-9999
201858,d002,17-05-1992,01-01-9999
201862,d002,07-07-1995,01-01-9999
201871,d002,06-04-1996,09-06-1999
201879,d002,07-09-1994,01-01-9999
201891,d002,11-10-1999,15-01-2000
201893,d002,30-12-1999,01-01-9999
201900,d002,30-08-1993,27-05-1997
201911,d002,16-07-1989,01-01-9999
201919,d002,07-10-1991,01-01-9999
201934,d002,23-12-1985,01-01-9999
201971,d002,02-11-1990,01-01-9999
201986,d002,18-05-1987,01-01-9999
202010,d002,27-11-1999,01-01-9999
202027,d002,21-02-1986,01-01-9999
202034,d002,10-12-1990,01-01-9999
202045,d002,11-10-1985,01-01-9999
202069,d002,12-02-1996,27-10-1998
202072,d002,04-04-1992,01-09-1999
202096,d002,07-03-1990,01-01-9999
202104,d002,09-05-1997,01-01-9999
202107,d002,12-10-1990,04-06-2002
202109,d002,06-10-1994,01-01-9999
202112,d002,13-02-1987,01-01-9999
202131,d002,24-03-1996,14-03-1997
202132,d002,03-07-1986,01-01-9999
202135,d002,21-08-1988,01-01-9999
202165,d002,30-10-1990,01-01-9999
202218,d002,01-01-1986,01-01-9999
202219,d002,04-05-1987,26-11-1987
202247,d002,05-01-1994,01-01-9999
202249,d002,03-07-1992,01-01-9999
202251,d002,03-05-1985,09-07-1993
202299,d002,10-01-1986,18-06-1986
202308,d002,25-04-2002,01-01-9999
202319,d002,06-10-1996,01-01-9999
202344,d002,13-08-1998,01-01-9999
202369,d002,19-12-1991,07-02-2001
202410,d002,14-12-1986,01-01-9999
202413,d002,31-08-1997,01-01-9999
202439,d002,02-05-1985,12-12-1999
202443,d002,16-12-1986,01-01-9999
202483,d002,11-03-1999,01-01-9999
202508,d002,08-03-1993,19-03-1994
202558,d002,09-06-1989,01-01-9999
202616,d002,20-12-1988,01-01-9999
202623,d002,25-02-1999,17-03-1999
202634,d002,22-12-1998,01-01-9999
202651,d002,25-02-1986,09-06-1995
202735,d002,02-09-1989,01-01-9999
202736,d002,08-12-1985,01-01-9999
202741,d002,23-03-1998,27-10-1999
202775,d002,25-01-1989,01-01-9999
202777,d002,29-08-1989,01-01-9999
202853,d002,05-12-1987,12-06-1999
202854,d002,04-02-1996,01-01-9999
202875,d002,23-11-1989,21-12-1999
202904,d002,22-05-2000,01-01-9999
202916,d002,12-11-1986,01-01-9999
202958,d002,23-09-1993,01-01-9999
202979,d002,30-01-1998,01-01-9999
202984,d002,26-05-1990,01-01-9999
203001,d002,09-04-1991,01-01-9999
203038,d002,06-09-1992,01-01-9999
203057,d002,21-09-1997,01-01-9999
203087,d002,28-11-1999,01-01-9999
203105,d002,11-10-1988,01-01-9999
203162,d002,09-02-1994,01-01-9999
203172,d002,17-05-1990,01-01-9999
203177,d002,09-02-1993,01-01-9999
203178,d002,11-09-1987,25-10-1989
203179,d002,23-06-1989,01-01-9999
203180,d002,25-12-1988,01-01-9999
203183,d002,09-03-1989,01-01-9999
203189,d002,19-02-1985,01-01-9999
203230,d002,05-08-1992,01-01-9999
203235,d002,28-08-1995,01-01-9999
203326,d002,31-03-1994,10-02-2002
203402,d002,30-12-1989,01-01-9999
203416,d002,28-06-1987,01-01-9999
203417,d002,03-06-1996,01-01-9999
203429,d002,29-10-1996,24-10-1998
203452,d002,15-07-1990,01-01-9999
203484,d002,27-07-1997,01-01-9999
203488,d002,12-11-1987,01-01-9999
203512,d002,20-05-1992,01-01-9999
203513,d002,24-06-1992,11-06-2000
203514,d002,15-08-1997,13-10-1997
203523,d002,27-09-1997,10-12-2001
203543,d002,27-03-1994,01-01-9999
203571,d002,03-08-1995,03-01-1999
203586,d002,09-03-1997,11-03-2000
203603,d002,04-05-1990,01-01-9999
203608,d002,14-03-1987,01-01-9999
203622,d002,13-10-1990,01-01-9999
203640,d002,02-01-1995,01-01-9999
203644,d002,20-01-1988,01-01-9999
203663,d002,09-07-1986,01-01-9999
203676,d002,24-02-1999,01-01-9999
203705,d002,19-09-1987,07-01-1999
203734,d002,30-01-1993,14-12-1993
203737,d002,15-08-1986,01-01-9999
203741,d002,23-10-1994,21-11-2000
203756,d002,14-09-1999,01-01-9999
203784,d002,25-03-1996,01-01-9999
203793,d002,02-03-1995,01-01-9999
203807,d002,14-09-1995,01-01-9999
203918,d002,21-01-1989,01-01-9999
203958,d002,14-07-1993,01-01-9999
204003,d002,17-06-1994,01-01-9999
204004,d002,02-01-1986,24-08-1990
204039,d002,23-07-1996,07-09-2001
204049,d002,30-01-1999,01-01-9999
204055,d002,23-12-1995,01-01-9999
204063,d002,24-04-1987,01-01-9999
204064,d002,27-08-1988,01-01-9999
204069,d002,28-10-2000,01-01-9999
204094,d002,04-09-1990,01-01-9999
204101,d002,13-12-1985,01-01-9999
204119,d002,30-06-1985,12-03-1992
204133,d002,25-02-1996,01-01-9999
204146,d002,02-10-1994,01-01-9999
204148,d002,03-05-1989,01-01-9999
204152,d002,15-07-1988,01-01-9999
204186,d002,15-11-1996,01-01-9999
204195,d002,24-09-1990,01-01-9999
204238,d002,19-01-1998,01-01-9999
204265,d002,31-05-1990,30-12-1999
204269,d002,28-06-1986,01-01-9999
204274,d002,09-10-1988,01-01-9999
204278,d002,27-02-1985,01-01-9999
204284,d002,19-06-1991,01-01-9999
